DATE,SATCH-DAY,SATCH-NIGHT,SATCH-TOT,LSE-DAY,LSE-NIGHT,LSE-TOT,TOTAL,LSE-PERCENT
2023-12-26,4148.0,4488.0,8637.0,2629.0,3966.0,6595.0,15233.0,0.43294163986082845
2023-12-27,4363.0,5071.0,9434.0,2039.0,4194.0,6233.0,15667.0,0.3978425990936363
2023-12-28,4531.0,5146.0,9677.0,1638.0,4139.0,5778.0,15456.0,0.3738354037267081
2023-12-29,4753.0,5434.0,10187.0,3306.0,4919.0,8225.0,18412.0,0.4467195307408212
2023-12-30,5361.0,5939.0,11300.0,3529.0,3293.0,6822.0,18123.0,0.3764277437510346
2023-12-19,4022.0,3270.0,7292.0,1970.0,2825.0,4795.0,12087.0,0.39670720608918675
2023-12-20,3537.0,4049.0,7586.0,2096.0,2794.0,4891.0,12477.0,0.39200128235954157
2023-12-21,2841.0,3953.0,6795.0,2559.0,4303.0,6863.0,13658.0,0.5024893835114951
2023-12-22,4697.0,5476.0,10173.0,3946.0,4156.0,8103.0,18276.0,0.4433683519369665
2023-12-23,5162.0,5694.0,10857.0,4311.0,3370.0,7681.0,18537.0,0.4143604682526838
2023-12-12,3590.0,3325.0,6916.0,1397.0,1752.0,3149.0,10065.0,0.3128663686040735
2023-12-13,3340.0,3532.0,6872.0,1658.0,2085.0,3743.0,10616.0,0.3525810097965335
2023-12-14,3396.0,4240.0,7636.0,2136.0,2654.0,4826.0,12426.0,0.38837920489296635
2023-12-15,5203.0,7415.0,12618.0,2355.0,4740.0,7095.0,19714.0,0.35989652023942376
2023-12-16,5032.0,5886.0,10918.0,3761.0,3088.0,6849.0,17768.0,0.38546825754164793
2023-12-05,2539.0,3231.0,5770.0,1480.0,2131.0,3619.0,9390.0,0.38541001064962727
2023-12-06,2809.0,3265.0,6074.0,997.0,2286.0,3283.0,9357.0,0.3508603184781447
2023-12-07,2954.0,3576.0,6530.0,1567.0,1899.0,3467.0,9998.0,0.3467693538707742
2023-12-08,3769.0,5590.0,9359.0,2344.0,3599.0,5943.0,15302.0,0.38838060384263495
2023-12-09,4186.0,6285.0,10471.0,2132.0,3332.0,5464.0,15935.0,0.3428930028239724
2023-11-28,2537.0,2919.0,5456.0,1251.0,1149.0,2400.0,7857.0,0.30546009927453227
2023-11-29,2340.0,2739.0,5079.0,1091.0,1599.0,2690.0,7769.0,0.3462479083537135
2023-11-30,2156.0,3485.0,5642.0,729.0,2511.0,3240.0,8883.0,0.364741641337386
2023-12-01,3600.0,4993.0,8593.0,2128.0,3927.0,6055.0,14648.0,0.4133670125614418
2023-12-02,4319.0,5575.0,9844.0,2486.0,3215.0,5701.0,15596.0,0.36554244678122594
2023-11-21,3711.0,5611.0,9322.0,1749.0,3256.0,5005.0,14326.0,0.34936479128856623
2023-11-22,3236.0,6134.0,9369.0,2117.0,3699.0,5817.0,15186.0,0.3830501777953378
2023-11-24,5088.0,7339.0,12428.0,3331.0,4873.0,8204.0,20633.0,0.3976154703630107
2023-11-25,6546.0,4109.0,10655.0,5122.0,2601.0,7724.0,18379.0,0.4202622558354644
2023-11-14,2366.0,3703.0,6069.0,1132.0,1559.0,2691.0,8760.0,0.3071917808219178
2023-11-15,2650.0,2623.0,5273.0,1096.0,1221.0,2317.0,7590.0,0.30527009222661394
2023-11-16,2054.0,3140.0,5194.0,1075.0,1768.0,2843.0,8038.0,0.35369494899228665
2023-11-17,2871.0,5299.0,8170.0,2368.0,3106.0,5174.0,13645.0,0.37918651520703556
2023-11-18,5262.0,6380.0,11643.0,2907.0,3428.0,6335.0,17987.0,0.35219881025184857
2023-11-07,2266.0,3377.0,5643.0,862.0,1917.0,2780.0,8423.0,0.33004867624361867
2023-11-08,2503.0,3364.0,5868.0,1046.0,1676.0,2723.0,8590.0,0.3169965075669383
2023-11-09,3136.0,3724.0,6857.0,1180.0,2613.0,3793.0,10651.0,0.35611679654492534
2023-11-10,4194.0,6362.0,10556.0,2358.0,4487.0,6846.0,17402.0,0.3934030571198713
2023-11-11,3643.0,4950.0,8594.0,2267.0,2220.0,4487.0,13081.0,0.34301658894579923
2023-10-31,1915.0,2716.0,4630.0,1055.0,1068.0,2124.0,6754.0,0.31448030796564996
2023-11-01,2489.0,3484.0,6073.0,1115.0,1479.0,2593.0,8667.0,0.2991808007384331
2023-11-02,3405.0,5146.0,8551.0,1098.0,1738.0,2836.0,11388.0,0.24903407095187918
2023-11-03,5234.0,7661.0,12895.0,2423.0,6417.0,8840.0,21736.0,0.40669856459330145
2023-11-04,4031.0,7594.0,11625.0,3254.0,6195.0,9449.0,21074.0,0.4483724020119579
2023-10-24,2155.0,3128.0,5283.0,1025.0,1875.0,2900.0,8183.0,0.3543932543077111
2023-10-25,1977.0,3411.0,5389.0,877.0,2081.0,2958.0,8348.0,0.3543363679923335
2023-10-26,2636.0,4372.0,7008.0,1558.0,2930.0,4485.0,11493.0,0.3902375358914122
2023-10-27,3616.0,7179.0,10796.0,1582.0,3114.0,4697.0,15492.0,0.30318874257681383
2023-10-28,5633.0,5174.0,10808.0,2875.0,2849.0,5724.0,16532.0,0.346237599806436
2023-10-17,3422.0,2878.0,6300.0,1292.0,1498.0,2790.0,9090.0,0.3069306930693069
2023-10-18,2718.0,2248.0,5566.0,1169.0,1175.0,2345.0,7910.0,0.29646017699115046
2023-10-19,3024.0,3461.0,6486.0,1929.0,2243.0,4173.0,10657.0,0.3915736135873135
2023-10-20,3271.0,6784.0,10056.0,1581.0,4246.0,5827.0,15884.0,0.3668471417778897
2023-10-21,4444.0,6227.0,10671.0,3245.0,3574.0,6819.0,17491.0,0.3898576410725516
2023-10-10,2404.0,3209.0,5613.0,1110.0,1030.0,2141.0,7754.0,0.2761155532628321
2023-10-11,1904.0,2617.0,4291.0,913.0,2148.0,3061.0,7582.0,0.4037193352677394
2023-10-12,1457.0,3235.0,4693.0,735.0,2008.0,2743.0,7436.0,0.3688811188811189
2023-10-13,2751.0,6991.0,9742.0,1382.0,3535.0,4917.0,14659.0,0.33542533597107577
2023-10-14,5853.0,6287.0,12140.0,2502.0,3514.0,6016.0,18157.0,0.33133226854656606
2023-10-03,2136.0,3264.0,5401.0,826.0,1156.0,1982.0,7383.0,0.26845455776784505
2023-10-04,2223.0,2699.0,4922.0,1242.0,1263.0,2506.0,7228.0,0.3467072495849474
2023-10-05,2757.0,4983.0,7740.0,1073.0,2627.0,3700.0,11440.0,0.32342657342657344
2023-10-06,4245.0,7457.0,11702.0,2305.0,6792.0,9177.0,20880.0,0.43951149425287356
2023-10-07,5728.0,6726.0,12454.0,2801.0,5385.0,8186.0,20641.0,0.3965893125333075
2023-09-26,2503.0,2467.0,4971.0,822.0,1047.0,1869.0,6840.0,0.27324561403508774
2023-09-27,2321.0,2648.0,4969.0,910.0,1790.0,2700.0,7670.0,0.3520208604954368
2023-09-28,2253.0,3716.0,5969.0,1024.0,1510.0,2534.0,8503.0,0.2980124661884041
2023-09-29,4641.0,6231.0,1087.0,1649.0,4298.0,5947.0,16819.0,0.3535882038171116
2023-09-30,4507.0,6320.0,10826.0,2523.0,3820.0,6297.0,17124.0,0.367729502452698
2023-09-19,2493.0,3872.0,6365.0,931.0,1742.0,2673.0,9038.0,0.29575127240539945
2023-09-20,2484.0,2258.0,4742.0,1043.0,1456.0,2500.0,7241.0,0.34525618008562353
2023-09-21,2813.0,4250.0,7072.0,793.0,2610.0,3403.0,10476.0,0.3248377243222604
2023-09-22,4939.0,6882.0,11821.0,2225.0,6639.0,8864.0,20685.0,0.4285230843606478
2023-09-23,6787.0,5118.0,11906.0,3969.0,2331.0,6300.0,18206.0,0.34603976710974405
2023-09-12,2129.0,2820.0,4949.0,1068.0,1525.0,2593.0,7542.0,0.3438080084858128
2023-09-13,2842.0,3046.0,5888.0,1149.0,2121.0,3271.0,9159.0,0.35713505841249044
2023-09-14,3169.0,4302.0,7472.0,898.0,2404.0,3302.0,10775.0,0.30645011600928074
2023-09-15,3944.0,7118.0,11062.0,1528.0,5605.0,7133.0,18195.0,0.3920307776861775
2023-09-16,7200.0,4405.0,11605.0,3109.0,2119.0,5229.0,16834.0,0.31062136153023645
2023-09-05,1647.0,2630.0,4277.0,788.0,1105.0,1893.0,6171.0,0.3067574137092854
2023-09-06,2197.0,2867.0,5064.0,971.0,1475.0,2445.0,7510.0,0.3255659121171771
2023-09-07,1552.0,2716.0,4268.0,1090.0,1197.0,2287.0,6555.0,0.3488939740655988
2023-09-08,3098.0,6463.0,9561.0,1543.0,5045.0,6597.0,16158.0,0.40828072781284813
2023-09-09,5807.0,5322.0,11129.0,3615.0,2184.0,5799.0,16928.0,0.3425685255198488
2023-08-29,2791.0,1681.0,4472.0,942.0,1349.0,2291.0,6763.0,0.3387549903888807
2023-08-30,889.0,1700.0,2589.0,380.0,1295.0,1675.0,4264.0,0.3928236397748593
2023-08-31,1364.0,3180.0,4544.0,682.0,1382.0,2064.0,6609.0,0.31230140717203814
2023-09-01,2689.0,5229.0,7918.0,1540.0,3386.0,4927.0,12845.0,0.3835733748540288
2023-09-02,4754.0,6956.0,11711.0,1931.0,3886.0,5817.0,17528.0,0.33186900958466453
2023-08-22,2506.0,3145.0,5651.0,787.0,2086.0,2874.0,8525.0,0.33712609970674484
2023-08-23,2859.0,3093.0,5952.0,966.0,1584.0,2550.0,8502.0,0.29992942836979536
2023-08-24,2278.0,3767.0,6046.0,1295.0,2759.0,4054.0,10101.0,0.40134640134640137
2023-08-25,3861.0,5955.0,9816.0,1639.0,3683.0,5323.0,15139.0,0.3516084285619922
2023-08-26,4546.0,6085.0,10631.0,2102.0,3113.0,5215.0,15847.0,0.32908436928125195
2023-08-15,2672.0,3369.0,6041.0,1475.0,1728.0,3203.0,9244.0,0.3464950237992211
2023-08-16,3138.0,4668.0,7806.0,1553.0,2547.0,4100.0,11907.0,0.34433526497018563
2023-08-17,3928.0,5467.0,9395.0,1551.0,2253.0,3804.0,13199.0,0.2882036517918024
2023-08-18,4845.0,7661.0,12506.0,1729.0,5046.0,6775.0,19282.0,0.3513639663935276
2023-08-19,6594.0,7598.0,14192.0,3825.0,5663.0,9488.0,23680.0,0.4006756756756757
2023-08-08,3239.0,4762.0,8001.0,1698.0,1803.0,3502.0,11503.0,0.30444231939494043
2023-08-09,3021.0,3646.0,6668.0,872.0,1590.0,2462.0,9130.0,0.2696604600219058
2023-08-10,2078.0,5139.0,7217.0,1381.0,3260.0,4641.0,11858.0,0.39138134592680046
2023-08-11,3674.0,7145.0,10820.0,1411.0,4352.0,5763.0,16583.0,0.3475245733582585
2023-08-12,5388.0,7115.0,12503.0,2836.0,3888.0,6724.0,19927.0,0.33743162543282984
2023-08-01,3164.0,3980.0,7144.0,1724.0,2407.0,4131.0,11276.0,0.3663533167789996
2023-08-02,3163.0,4258.0,7422.0,1514.0,2291.0,3805.0,11227.0,0.33891511534693153
2023-08-03,2673.0,3976.0,6670.0,1102.0,1539.0,2641.0,9311.0,0.28364300289979594
2023-08-04,2947.0,6129.0,9077.0,1591.0,3539.0,5131.0,14208.0,0.36113457207207206
2023-08-05,3998.0,6718.0,10716.0,2743.0,3381.0,6124.0,16840.0,0.3636579572446556
2023-07-25,3062.0,3609.0,6671.0,1726.0,1705.0,3431.0,10103.0,0.3396020983866178
2023-07-26,3546.0,4095.0,7641.0,1571.0,1571.0,3142.0,10783.0,0.2913845868496708
2023-07-27,2195.0,4905.0,7099.0,1277.0,2564.0,3841.0,10940.0,0.3510968921389397
2023-07-28,3235.0,5884.0,9119.0,1386.0,4608.0,5995.0,15115.0,0.3966258683427059
2023-07-29,5087.0,6626.0,11714.0,2592.0,3608.0,6201.0,17915.0,0.34613452414178064
2023-07-18,2335.0,4409.0,6744.0,1236.0,2341.0,3576.0,10321.0,0.34647805445208796
2023-07-19,3169.0,4410.0,7580.0,1283.0,1985.0,3268.0,10848.0,0.30125368731563423
